cit_id,cites_pub_id,level,citing_year,is_self,citing_authors_raw,citing_doi_url,abs,abs_yr,abdc,abdc_yr,fnege,econlit,scopus,scopus_q,wos,wos_if,wos_if_yr,publisher,forthcoming,norm_title,raw_tag,raw_ref,source_found,link_confirmed,confirm_method,first_seen_run,last_seen_run,verified,flag_red
prephd-37#158,prephd-37,2,2025,0,"Fernández-de-Caleya-Dalmau, R., Ramos-Abascal, M. I., & Maylín-Aguilar, C.",https://doi.org/10.3390/tourhosp6010010,,,,,,,1,,,,,,,fern ndez de caleya dalmau r ramos abascal m i mayl n aguilar c,Scopus,"Fernández-de-Caleya-Dalmau, R., Ramos-Abascal, M. I., & Maylín-Aguilar, C. (2025). Multilevel Analysis Applied in High-Impact Environments: Causes and Effects of Firm and Political Activities During the Pandemic in the Restaurant Sector. Tourism and Hospitality, 6(1), 10. https://doi.org/10.3390/tourhosp6010010",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-37#159,prephd-37,2,2025,0,"Noor, N. H. M., Al Koliby, I. S., Al-Swidi, A. K., & Al-Hakimi, M. A.",https://doi.org/10.1016/j.sftr.2025.100675,,,,,,,1,,1,4.9,2024,,,noor n h m al koliby i s al swidi a k al hakimi,"Scopus, WoS (Impact Factor 2024: 4.9)","Noor, N. H. M., Al Koliby, I. S., Al-Swidi, A. K., & Al-Hakimi, M. A. (2025). Women entrepreneurs and sustainable development: Promoting business performance from the low-income groups. Sustainable Futures, 9, 100675. https://doi.org/10.1016/j.sftr.2025.100675",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-37#160,prephd-37,2,2022,0,"Medina Molina, C., Ribeiro Soriano, D., & Blanco González-Tejero, C.",https://doi.org/10.1007/s11846-022-00575-z,2,2021,,,,,1,,1,5.435,2022,,,medina molina c ribeiro soriano d blanco gonz lez tejero c multi level corporate,"ABS 2021: 2, Scopus, WoS (Impact Factor 2022: 5.435)","Medina Molina, C., Ribeiro Soriano, D., & Blanco González-Tejero, C. (2022). Multi-level corporate entrepreneurship in SMEs: An intra-metropolitan analysis. Review of Managerial Science. https://doi.org/10.1007/s11846-022-00575-z",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-37#161,prephd-37,2,2021,0,"Khan, M. A.",https://doi.org/10.2478/joim-2021-0068,,,,,,,,,,,,,,khan m a trends and future of corporate entrepreneurship in indonesia in the post,,"Khan, M. A. (2021). Trends and Future of Corporate Entrepreneurship in Indonesia in the Post-Pandemic Era by Using Descriptive Quantitative and Cross-sectional Study. Journal of Intercultural Management, 13(3), 95–108. https://doi.org/10.2478/joim-2021-0068",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-36#162,prephd-36,2,2023,0,"Zevallos, G. F. D. O. D., Clemente-Almendros, J. A., & Rosado, M. E. B.",https://doi.org/10.2478/sbe-2023-0026,,,,,,,,,,,,,,zevallos g f d o d clemente almendros j a rosado m e b,,"Zevallos, G. F. D. O. D., Clemente-Almendros, J. A., & Rosado, M. E. B. (2023). The COVID-19 Crisis and the Financial Impact on Family Firms. Studies in Business and Economics, 18(2), 86–108. https://doi.org/10.2478/sbe-2023-0026",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-36#163,prephd-36,2,2021,0,"Wieczorek-Kosmala, M., Błach, J., & Doś, A.",https://doi.org/10.3390/risks9090161,,,B,2022,,1,1,,1,2.0,2023,,,wieczorek kosmala m b ach j do a covid 19 interruptions and smes heterogeneity,"ABDC 2022: B, Scopus, WoS (Impact Factor 2023: 2.0), EconLit","Wieczorek-Kosmala, M., Błach, J., & Doś, A. (2021). COVID-19 Interruptions and SMEs Heterogeneity: Evidence from Poland. Risks, 9(9), 161. https://doi.org/10.3390/risks9090161",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-35#164,prephd-35,2,2021,0,"Jalil, M. F., Ullah, W., & Ahmed, Z.",https://doi.org/10.1177/21582440211067250,,,,,,,1,,1,2.032,2022,,,jalil m f ullah w ahmed z training perception and innovative behavior of sme,"Scopus, WoS (Impact Factor 2022: 2.032)","Jalil, M. F., Ullah, W., & Ahmed, Z. (2021). Training Perception and Innovative Behavior of SME Employees: Examining the Mediating Effects of Firm Commitment. SAGE Open, 11(4), 21582440211067250. https://doi.org/10.1177/21582440211067250",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-34#165,prephd-34,2,2025,0,"Sodikov, A., Komilova, N., Akhmadaliyev, Y., Khudayberganova, R., & Abdinazarova",https://doi.org/10.14419/j73vdn86,,,,,,,1,,,,,,,sodikov a komilova n akhmadaliyev y khudayberganova r abdinazarova k regional industrial development and,Scopus,"Sodikov, A., Komilova, N., Akhmadaliyev, Y., Khudayberganova, R., & Abdinazarova, K. (2025). Regional Industrial Development and Growth Pole Formation: Key Factors for Sustainable Economic Expansion. International Journal of Accounting and Economics Studies, 12(SI-2), 10–20. https://doi.org/10.14419/j73vdn86",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-32#166,prephd-32,2,2024,0,"Melo, C.",https://doi.org/10.57857/ULISBOA.ISCSP.1645-4677.33.2024.000003/PP.33-44,,,,,,,,,,,,,,melo c a china e os brics do distanciamento inicial atual lideran a portuguese,,"Melo, C. (2024). A China e os BRICS: Do Distanciamento Inicial à Atual Liderança. Portuguese Journal of Asian Studies, 33, 33–44. https://doi.org/10.57857/ULISBOA.ISCSP.1645-4677.33.2024.000003/PP.33-44",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#167,prephd-31,2,2025,0,"Narváez Castro, M., González Testa, N., & Senior-Naveda, A.",https://doi.org/10.52080/rvgluz.30.112.18,,,,,,,,,,,,,,narv ez castro m gonz lez testa n senior naveda a factores determinantes de,,"Narváez Castro, M., González Testa, N., & Senior-Naveda, A. (2025). Factores determinantes de Competitividad: Análisis sistémico para empresas públicas. Revista Venezolana de Gerencia, 30(112), 1961–1978. https://doi.org/10.52080/rvgluz.30.112.18",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#168,prephd-31,2,2025,0,"Castro, I. R. R., Gómez–Caicedo, M. I., Gaitán–Angulo, M., Balaguera, M. I., & M",https://doi.org/10.1002/waf2.12063,,,,,,,1,,,,,,,castro i r r g mez caicedo m i gait n angulo m balaguera,Scopus,"Castro, I. R. R., Gómez–Caicedo, M. I., Gaitán–Angulo, M., Balaguera, M. I., & Marmolejo, J. A. (2025). Unveiling the Drivers of Competitiveness: A Study Across Latin America and Europe. World Affairs, 188(1), e12063. https://doi.org/10.1002/waf2.12063",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#169,prephd-31,2,2025,0,"Lamarche, T., & Bastien, J.",https://shs.cairn.info/mesoeconomie--9782100872459,,,,,,,,,,,,,,lamarche t bastien j m so conomie penser la pluralit des dynamiques conomiques dunod,,"Lamarche, T., & Bastien, J. (2025). Mésoéconomie. Penser la pluralité des dynamiques économiques. Dunod. https://shs.cairn.info/mesoeconomie--9782100872459",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#170,prephd-31,2,2025,0,"Zaman, A. U.",https://doi.org/10.70818/pjbis.v02i03.090,,,,,,,,,,,,,,zaman a u green energy entrepreneurship emerging business models for decentralized renewable power in,,"Zaman, A. U. (2025). Green Energy Entrepreneurship: Emerging Business Models for Decentralized Renewable Power in Developing Economies. Pacific Journal of Business Innovation and Strategy, 2(3), 60–71. https://doi.org/10.70818/pjbis.v02i03.090",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#171,prephd-31,2,2025,0,"Ncanywa, T., Dyantyi, N., & Asaleye, A. J.",https://doi.org/10.3390/economies13040107,1,2021,C,2022,,1,1,,1,2.1,2024,,,ncanywa t dyantyi n asaleye a j empowerment through entrepreneurship a mixed methods analysis,"ABS 2021: 1, ABDC 2022: C, Scopus, WoS (Impact Factor 2024: 2.1), EconLit","Ncanywa, T., Dyantyi, N., & Asaleye, A. J. (2025). Empowerment Through Entrepreneurship: A Mixed-Methods Analysis of Social Grants and Economic Sufficiency. Economies, 13(4), 107. https://doi.org/10.3390/economies13040107",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#172,prephd-31,2,2025,0,"Noor, N. H. M., Al Koliby, I. S., Al-Swidi, A. K., & Al-Hakimi, M. A.",https://doi.org/10.1016/j.sftr.2025.100675,,,,,,,1,,1,4.9,2024,,,noor n h m al koliby i s al swidi a k al hakimi,"Scopus, WoS (Impact Factor 2024: 4.9)","Noor, N. H. M., Al Koliby, I. S., Al-Swidi, A. K., & Al-Hakimi, M. A. (2025). Women entrepreneurs and sustainable development: Promoting business performance from the low-income groups. Sustainable Futures, 9, 100675. https://doi.org/10.1016/j.sftr.2025.100675",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#173,prephd-31,2,2025,0,"Ohwofadjeke, P., Anya, C. U., & Obichere, J.",,,,,,,,,,,,,,,ohwofadjeke p anya c u obichere j developing a framework for integrating circular economy,,"Ohwofadjeke, P., Anya, C. U., & Obichere, J. (2025). Developing A Framework for Integrating Circular Economy Principles into Public Procurement. 2, 31.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#174,prephd-31,2,2025,0,"Aslam, M. F., & Baomin, W.",https://doi.org/10.1177/21582440251397675,,,,,,,,,,,,,,aslam m f baomin w ebb and flow of globalization perspectives on international trade,,"Aslam, M. F., & Baomin, W. (2025). Ebb and Flow of Globalization: Perspectives on International Trade Laws and Uneven Development of World Trade. Sage Open, 15(4), 21582440251397675. https://doi.org/10.1177/21582440251397675",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#175,prephd-31,2,2025,0,"Ghosh, O., & Kumar, B.",https://doi.org/10.4018/979-8-3373-1355-9.ch004,,,,,,,1,,,,,,,ghosh o kumar b globalization security challenges and the evolving landscape for contemporary democracies,Scopus,"Ghosh, O., & Kumar, B. (2025). Globalization, Security Challenges, and the Evolving Landscape for Contemporary Democracies: In E. Alaverdov & G. Abuseridze (Eds), Globalization, Global Security, and New International Realities for Modern Democracies (pp. 61–90). IGI Global. https://doi.org/10.4018/979-8-3373-1355-9.ch004",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#176,prephd-31,2,2024,0,"Goohs, J., Dykstra, J., Melaragno, A., & Casey, W.",https://doi.org/10.1109/MILCOM61039.2024.10773898,,,,,,,,,,,,,,goohs j dykstra j melaragno a casey w a game theory for resource constrained,,"Goohs, J., Dykstra, J., Melaragno, A., & Casey, W. (2024). A Game Theory for Resource-Constrained Tactical Cyber Operations. MILCOM 2024 - 2024 IEEE Military Communications Conference (MILCOM), 1052–1057. https://doi.org/10.1109/MILCOM61039.2024.10773898",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#177,prephd-31,2,2024,0,"Noor, N. H. M.",https://doi.org/10.17687/jeb.v12i2.1127,,,,,,,,,,,,,,noor n h m mengejar makhluk mitos syarikat unicorn mengenalpasti kejayaan perniagaan baru dalam,,"Noor, N. H. M. (2024). Mengejar Makhluk Mitos–Syarikat Unicorn: Mengenalpasti Kejayaan Perniagaan Baru dalam Dunia Digital. Journal of Entrepreneurship and Business, 12(2), Article 2. https://doi.org/10.17687/jeb.v12i2.1127",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#178,prephd-31,2,2024,0,"Breitschopf, B., Lotz, M. T., & Marscheider-Weidemann, F.",https://doi.org/10.24406/publica-2695,,,,,,,,,,,,,,breitschopf b lotz m t marscheider weidemann f price pass through of co costs,,"Breitschopf, B., Lotz, M. T., & Marscheider-Weidemann, F. (2024). Price pass-through of CO₂ costs (Working Paper No. S02/2024). Working Paper Sustainability and Innovation. https://doi.org/10.24406/publica-2695",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#179,prephd-31,2,2024,0,"Clarke, I.",,,,,,,,,,,,,,,clarke i training the next generation of tech transfer officers assessing commercialization skills programs,,"Clarke, I. (2024). Training the Next Generation of Tech Transfer Officers: Assessing Commercialization Skills Programs in Canadian Universities. Journal of Commercial Biotechnology, 29(2), 296–310.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#180,prephd-31,2,2024,0,"Kauskik, K., Rajasulochana, S., & Dhaigude, A.",https://doi.org/10.17705/1CAIS.05420,2,2021,A,2022,,,1,,1,,,,,kauskik k rajasulochana s dhaigude a are we missing some forces an exploratory study,"ABS 2021: 2, ABDC 2022: A, Scopus, WoS","Kauskik, K., Rajasulochana, S., & Dhaigude, A. (2024). Are we Missing Some Forces? An Exploratory Study Based on Twitter Analytics of Political Communication. Communications of the Association for Information Systems, 54(1), 547–578. https://doi.org/10.17705/1CAIS.05420",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#181,prephd-31,2,2024,0,"Ivanova-Gongne, M., Torkkeli, L., Koporcic, N., & Barner-Rasmussen, W.",,,,,,,,1,,,,,,,ivanova gongne m torkkeli l koporcic n barner rasmussen w forging the future the,Scopus,"Ivanova-Gongne, M., Torkkeli, L., Koporcic, N., & Barner-Rasmussen, W. (2024). Forging the future: The evolving role of individuals in B2B marketing. In Individuals in B2B Marketing (pp. 250–256). Routledge.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#182,prephd-31,2,2023,0,"Hämäläinen, M., Peltonen, K., & Raappana, A.",https://doi.org/10.54329/akakk.141579,,,,,,,,,,,,,,h m l inen m peltonen k raappana a kriittist tarkastelua yritt j m,,"Hämäläinen, M., Peltonen, K., & Raappana, A. (2023). Kriittistä tarkastelua yrittäjämäisen toimintakulttuurin ilmenemisestä ammattikorkeakoulukontekstissa: Opettajien ja opiskelijoiden näkökulmia. Ammattikasvatuksen aikakauskirja, 25(4), Article 4. https://doi.org/10.54329/akakk.141579",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#183,prephd-31,2,2023,0,"Prasetyo, A., Raharjo, T. W., Rinawati, H. S., Hamid, A., Wahyudianto, H., & Har",https://doi.org/10.2991/978-2-38476-118-0_12,,,,,,,,,,,,,,prasetyo a raharjo t w rinawati h s hamid a wahyudianto h hartopo a,,"Prasetyo, A., Raharjo, T. W., Rinawati, H. S., Hamid, A., Wahyudianto, H., & Hartopo, A. (2023). Analysis of Three Levels of Product Potential of Rural Tourism Areas as A Buffer for the Borobudur National Strategic Area. 103–116. https://doi.org/10.2991/978-2-38476-118-0_12",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#184,prephd-31,2,2023,0,"Prasetyo, A., Rinawati, H. S., Hamid, A., Raharjo, T. W., Trisnani, T., Wahyudia",https://doi.org/10.2991/978-2-38476-118-0_33,,,,,,,,,,,,,,prasetyo a rinawati h s hamid a raharjo t w trisnani t wahyudianto h,,"Prasetyo, A., Rinawati, H. S., Hamid, A., Raharjo, T. W., Trisnani, T., Wahyudianto, H., & Hartopo, A. (2023). Consistency of Blitar City Policy towards the Area of ​​Acceleration of Economic Development in the Perspective of Regional Competitive. 288–298. https://doi.org/10.2991/978-2-38476-118-0_33",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#185,prephd-31,2,2022,0,"Azarakhsh, S., & Einali, J.",,,,,,,,,,,,,,,azarakhsh s einali j an analysis of factors affecting the economic sustainability of rural,,"Azarakhsh, S., & Einali, J. (2022). An Analysis of Factors Affecting the Economic Sustainability of Rural Tourism Destinations, Case Study: Tourism Target Villages of Kohgiluyeh and Boyer-Ahmad Provinces. Economic Geography Research, 3(8), 68–83.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#186,prephd-31,2,2022,0,"Alexisson, M., & Arriagada, N.",,,,,,,,,,,,,,,alexisson m arriagada n in concert at the interior cluster a qualitative analysis of,,"Alexisson, M., & Arriagada, N. (2022). In Concert at The Interior Cluster: A qualitative analysis of Interaction and the space between Conventions [Master’s Thesis]. Linnaeus University.",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#187,prephd-31,2,2022,0,"A.N., E., & S., K.",https://doi.org/10.52589/IJEBI_RV1CODEY,,,,,,,,,,,,,,a n e s k public policies to support entrepreneurship and smes growth the,,"A.N., E., & S., K. (2022). Public Policies to Support Entrepreneurship and SMEs Growth: The Case of Libya. International Journal of Entrepreneurship and Business Innovation, 5(1), 43–67. https://doi.org/10.52589/IJEBI_RV1CODEY",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#188,prephd-31,2,2022,0,"Haider, M., Shannon, R., & Moschis, G. P.",https://doi.org/10.3390/su14073999,,,,,,,1,,1,3.889,2022,,,haider m shannon r moschis g p sustainable consumption research and the role of,"Scopus, WoS (Impact Factor 2022: 3.889)","Haider, M., Shannon, R., & Moschis, G. P. (2022). Sustainable Consumption Research and the Role of Marketing: A Review of the Literature (1976–2021). Sustainability, 14(7), 3999. https://doi.org/10.3390/su14073999",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#189,prephd-31,2,2022,0,"Laud, G., Chou, C. Y., & Leo, W. W. C.",https://doi.org/10.1108/JOSM-06-2021-0224,2,2021,A,2022,,,1,,1,9.45,2022,,,laud g chou c y leo w w c service system well being scale,"ABS 2021: 2, ABDC 2022: A, Scopus, WoS (Impact Factor 2022: 9.45)","Laud, G., Chou, C. Y., & Leo, W. W. C. (2022). Service system well-being: Scale development and validation. Journal of Service Management, ahead-of-print(ahead-of-print). https://doi.org/10.1108/JOSM-06-2021-0224",docx-import,1,manual-import,import-docx,import-docx,1,
prephd-31#190,prephd-31,2,2022,0,"Sujoko, I., Apriyani, A., Saputra, R., Aprilianto, M., & Widyawati, A. C.",https://doi.org/10.53730/ijhs.v6nS1.5596,,,,,,,,,,,,,,sujoko i apriyani a saputra r aprilianto m widyawati a c policy analysis building,,"Sujoko, I., Apriyani, A., Saputra, R., Aprilianto, M., & Widyawati, A. C. (2022). Policy analysis building sports achievement in Serang City. International Journal of Health Sciences, 3679–3691. https://doi.org/10.53730/ijhs.v6nS1.5596",docx-import,1,manual-import,import-docx,import-docx,1,
